SiteCode,Lat,Lon
160270008,602547.093,-1571342.9479
160410002,338523.2712,-1226735.3092
160450001,602455.9254,-1536898.1038
171190023,-128946.1353,479031.883
181411008,229029.4129,761984.5204
200910009,-125547.1136,100500.2951
201770010,-106541.9124,25088.0261
201770011,-108622.1086,20479.5807
210370003,-44126.2196,937548.888
210610501,-273683.3382,824065.6278
211250004,-257751.2152,997665.1138
220290003,-924587.4541,411325.0538
220518107,-1101376.9129,533563.1533
220710010,-1096753.7584,543471.6986
220710012,-1092332.1266,544934.9737
220718401,-1095613.0147,549408.7883
220870004,-1097331.0062,561856.0988
260430002,708236.2387,588070.7232
260710001,709144.0453,572478.7102
270530050,558597.1628,202624.895
270530965,559018.7947,204620.3814
270530968,546652.147,205502.7208
280490018,-838101.5014,520738.1425
290190004,-109797.055,299829.9731
290950010,-106117.9926,116122.1929
291370001,-50405.425,340570.8296
291890004,-148657.67,460659.4111
330070014,748740.4587,1834619.694
340155001,169638.7128,1652353.3939
370350006,-373426.6076,1247489.0521
390851001,287851.4982,1145454.1098
391130031,35474.5957,952372.9866
400819005,-480121.2601,-56222.3383
410190002,670267.3187,-2057181.6619
410294001,573763.6888,-2045651.2122
410391007,727432.9278,-2013364.5809
420110009,211814.8912,1590327.1437
421010003,184701.7441,1659060.0877
450030003,-640867.1108,1251016.3347
461030016,473015.1973,-542270.5968
471251010,-338477.2907,744010.9274
471410001,-373375.0883,889040.9711
471570024,-521344.2991,513145.8741
490050005,314570.2431,-1233414.611
490050006,289709.291,-1235658.5507
500010002,647290.9336,1689222.5866
500010003,641486.2462,1692915.7098
517750010,-184095.8966,1325564.0716
550090009,528750.9797,597044.0121
550250048,362168.0825,508930.3745
551350004,503395.3059,520311.6519
CC0110001,1035384.3946,-489421.0334
CC0110002,1033656.149,-482181.3903
BALT1,82730.2833,1554186.6071
COHI1,425196.3912,1484845.5176
OLTO1,851162.3787,2000222.3639
022320002,2636732.3813,-2151038.7539
050930007,-434410.3486,519454.1396
060371601,-431114.2945,-1912942.6795
060510001,-21504.2808,-1889162.3002
060731007,-590607.7071,-1869224.4506
060792002,-237674.8108,-2094961.9091
080510005,-70563.9681,-893735.1375
081070003,105213.9844,-860934.2416
090090018,373306.8215,1798038.8713
120330025,-1022351.5936,802615.3317
120330026,-1010932.5743,790447.4367
130590001,-595128.7066,1103317.0695
160190013,497704.982,-1210753.695
160210002,1125542.6803,-1406446.1173
191532520,187315.2032,186608.2137
220171002,-832161.9634,199794.0275
220518105,-1089550.5753,542878.4885
220550005,-1077379.8619,363933.9481
220718109,-1071085.3617,577349.6733
220718110,-1082664.9873,571903.2135
220758400,-1103478.3972,559887.8002
220890005,-1100628.9882,521669.9786
221038401,-1060284.4441,573589.9867
240030014,45474.4162,1566905.7381
240032002,75839.2955,1572131.2042
245100049,84716.0709,1559720.2312
261450018,450062.0818,911509.3487
261610005,318983.6043,949037.4201
280450001,-1062914.3266,592478.8144
281090001,-1030629.1519,578817.4959
281210001,-840150.4296,525889.6191
281230001,-832429.9642,567235.4779
281490004,-838981.2354,458029.1284
300470013,963915.2744,-1277941.3179
300470028,982794.3418,-1278590.9297
300490019,882366.2636,-1191615.058
300810001,824967.0252,-1310172.0113
300870307,670572.6935,-781220.8013
310250002,96123.7545,-11640.274
311111002,136004.8637,-375665.2543
330110020,584802.3173,1856964.8314
350250007,-782398.4596,-634853.3957
361030001,304161.5945,1773450.1824
370570003,-353079.5641,1334190.7916
370570004,-345411.5885,1337864.3166
370670024,-309850.2973,1328432.5365
371190010,-421988.8693,1295501.6522
380130002,1016541.5765,-469369.4219
380130003,1002830.8787,-455561.3298
390170017,7259.4557,937690.2998
390610041,-31500.2556,930876.6719
400190295,-646770.2808,-98425.5019
400470554,-395690.0166,-159716.4129
400710602,-365234.0025,-91673.1648
410090004,927309.2131,-1931967.7773
410330011,567868.042,-2078200.2267
410430009,811656.7307,-1991941.7732
410650007,877171.5643,-1826824.1917
410670111,896524.2545,-1944709.8681
420030021,158741.8566,1274188.8699
420030116,163407.0362,1262360.7743
420030133,142725.727,1281486.0945
420039002,175530.2357,1283927.2059
420791101,315627.2091,1573507.2118
420990301,205656.4864,1490509.2163
421010020,190004.3281,1653358.1815
480430002,-1039277.7381,-703031.4098
480612002,-1536299.3993,-158390.6434
481130035,-785720.2666,-68359.7834
481130057,-800929.2959,-77767.8036
481133004,-808559.6344,-71621.0051
481390015,-838707.0361,-91728.778
481410055,-862059.8188,-937689.6387
481670014,-1190402.6688,106751.0224
481830001,-844867.4866,115372.1522
482010026,-1130895.5493,81069.5284
482010055,-1143015.9098,46490.0294
482011034,-1134823.1316,72288.4533
482150042,-1515824.0537,-211657.7328
482430004,-1002780.9236,-734495.6765
482450022,-1123054.5367,155814.3496
482570005,-824976.4944,-28381.4919
482730314,-1393699.816,-124151.7259
483030001,-694693.4225,-514735.9038
483390078,-1070415.7367,52909.3749
483611100,-1085583.7739,196709.9634
483750005,-515534.7655,-501886.1847
484393006,-810056.6635,-111348.8255
530050002,904804.9043,-1667931.5694
530070010,1080277.9229,-1729288.957
530470009,1152206.1377,-1669766.371
530630047,1033558.6665,-1504168.634
540550002,-203351.8319,1228881.5328
540890001,-140734.0834,1263124.4342
560330001,581868.1391,-812744.1904
BRET1,-1183355.2917,634855.8424
CHIC1,223973.1932,646488.7089
GRSM9,-416328.4273,1029097.5033
HILL1,-480940.5009,-1468293.5794
HOUS1,-1145630.3517,80932.6254
RUBI1,-446038.5097,-1858487.146
SPOK1,1062925.9132,-1528671.1146
WARI1,115799.8275,-1840932.4406
IA,86742.5395,321418.8366
IL,36765.4519,611029.8386
IN,12186.4769,781577.3685
KS,-3608.0247,36137.0089
KY,-267610.4938,827020.9897
MI,319596.1754,988933.084
MN1,403569.3719,-16431.5098
MN2,457744.3898,328760.2389
MO,-129047.5758,249227.5791
OH1,91729.9225,1176668.8858
OH2,10125.9297,1122883.399
OH3,-35499.522,931135.4184
OK1,-465279.3383,118116.619
WI,410172.6455,566901.9661
010690002,-916790.3108,964278.4455
022320001,2636285.0454,-2151911.8596
040139990,-610461.3853,-1399580.1329
050350004,-522495.6559,501568.0859
051430004,-437332.828,155775.5722
060170011,139041.8473,-1932295.3568
090012124,336205.8145,1756476.5017
090031018,428051.0613,1802432.977
090098003,370329.6942,1793685.058
121130014,-1022230.022,836423.4091
160010021,575137.3169,-1523742.2256
160150002,620296.7449,-1490874.6124
160170005,1081222.4819,-1431095.6955
160190011,492188.6663,-1213723.6139
160270005,571443.5809,-1547766.4136
160290003,398256.459,-1194879.3
160490002,820729.0396,-1456891.9397
160690012,886692.0888,-1507113.8933
170310014,233780.4066,652616.4903
171132002,78690.7342,557218.3575
172010010,272131.0934,535010.5554
190330019,354420.3942,213240.8482
190330020,354092.4725,213673.6436
190630003,377932.5448,90003.3867
191770005,83534.8242,318014.4507
210590014,-214775.6275,736223.7878
240030019,65716.317,1556175.0078
240330002,55232.4229,1550236.5172
270530964,546242.87,208328.4408
290210010,-26579.4762,92982.4243
290470026,-93602.1071,116646.352
290950041,-97803.8296,126816.1597
290970003,-309708.9724,140811.9584
291250001,-183241.4665,353932.2017
291290001,65098.7404,205422.4388
300630012,890501.8645,-1276931.3061
310550051,153930.5536,-9124.4899
310790003,105098.4325,-185136.9353
320030560,-256394.9176,-1611672.117
330090008,690469.0252,1785016.5774
330111010,553720.4712,1867000.8499
350019013,-511302.7162,-923257.4065
360556001,492783.2341,1395997.2223
370250004,-387381.3019,1312711.0805
390350066,251985.5578,1126901.3216
400179001,-485051.2667,-170646.3787
400719003,-369905.5172,-90614.0171
401339006,-540430.6875,-42290.3347
410292129,564283.049,-2050800.9483
410671003,904867.2595,-1953750.6838
421010014,194737.6644,1650534.6125
450150005,-630223.9098,1411787.3701
450750002,-607250.9238,1327994.9232
460930001,483702.3067,-549463.3173
461030013,475432.9454,-546644.042
517600020,-120076.1176,1530658.1869
530110022,929841.2013,-1903608.2877
530251002,1004156.4689,-1647156.5223
530272002,1077842.9823,-1965760.493
530330017,1090215.3194,-1808311.395
530330023,1056263.5386,-1830504.0528
530330037,1111912.1233,-1833686.6355
540690008,109793.8256,1219460.9869
720810001,-1915265.3544,3058744.7944
AMBL1,3969349.9077,-2693949.526
BRLA1,196998.134,-803260.3423
LASU1,83457.0989,318520.3212
ZION1,-146474.7097,-1427351.4049
020680003,3407798.0372,-2563003.5857
021100027,2506974.482,-2160365.4329
050310001,-448749.9499,451322.3365
050510002,-605104.9557,256121.6428
050690006,-637227.9669,344195.4067
050890001,-429191.9822,290201.5278
050910004,-727491.4933,172935.3847
051390005,-747546.384,296184.7123
060250003,-593504.3609,-1721962.6472
060490001,422928.0887,-1901962.9435
080670008,-238584.1463,-989893.6314
080770003,-30339.5304,-1019106.2014
090010113,355764.9592,1779067.7691
090099005,377968.1265,1795167.3992
120571075,-1228922.6594,1287113.3847
160050006,439122.0137,-1256873.8911
160150001,587578.9137,-1487885.6835
160170004,1081490.8439,-1430709.9585
160190010,495560.1164,-1210692.5089
160550006,1020902.1038,-1459039.8131
160550014,1027741.3285,-1469130.0204
160570005,920080.7265,-1496871.3933
160690009,888144.9639,-1508712.6599
160830010,428591.2854,-1413129.6559
160850001,708473.121,-1480511.3102
180190005,-144332.6534,843357.6973
200910008,-120974.3537,105516.9989
211010006,-204555.4071,698629.6992
220330002,-1043010.9652,445324.6195
220790001,-960254.4618,319773.453
250270020,499916.7645,1853437.4003
270376018,531594.5659,231679.9848
271230872,551056.0822,211086.3415
290950037,-105937.4395,115027.9447
290952002,-99539.3942,115700.0197
291895001,-122308.5041,466935.4686
330130003,605776.8193,1845219.1151
330150006,608223.0249,1906754.6805
340130016,287647.2146,1718092.8637
360070009,406421.6946,1550378.2928
360271004,396912.5449,1710036.5467
360470052,281408.3858,1730115.1047
360470076,285435.3068,1732467.9645
360552002,493097.3364,1398973.9026
360590012,304604.9267,1755614.4836
360590013,304382.4709,1767602.7831
360652001,524893.869,1575061.2141
360670019,503480.3998,1506194.9648
360670020,500500.6922,1507172.3263
360810096,298899.6864,1741349.7669
360930003,515507.1824,1678712.9165
370650003,-294230.787,1541580.1093
371270002,-294549.0933,1541824.7147
371390002,-238000.1084,1659336.9602
371830015,-325861.1455,1475307.2336
390350013,253157.2599,1119287.0811
390810016,143927.269,1222168.4296
400310648,-593316.1167,-210571.5355
401090038,-499492.5522,-127530.6593
401179007,-406181.0527,-67245.118
401190614,-431558.9467,-90070.6219
401430131,-430681.6643,12089.6302
410391061,748602.4863,-1999290.4984
410470040,844592.6636,-1975192.3401
410470110,875171.2602,-1952462.4504
410510244,900911.0556,-1934349.5887
410610117,788001.5179,-1614128.5418
420030131,144266.1446,1271590.1657
450790018,-560270.3504,1304699.9259
461030019,475894.0948,-546959.7392
471130004,-463001.0462,614513.755
480290052,-1146840.5895,-238285.4893
480290053,-1152380.6442,-214964.7458
480290060,-1170250.0721,-233394.6262
480391003,-1218871.4236,56413.6207
480550062,-1120004.08,-173897.8279
480850005,-761795.6275,-69711.4831
481410002,-860032.1547,-944739.9358
481410038,-863804.836,-935097.2186
481410045,-849127.5082,-953050.1165
481410057,-871970.6431,-928377.6681
481410058,-845613.8742,-937888.951
481670053,-1176434.0794,100714.8877
481671005,-1163998.1282,83348.0278
482010051,-1150965.8781,48861.5758
482010062,-1150647.6839,68090.0921
483091002,-940120.0365,-108780.6303
484393010,-804644.823,-131037.0931
484790016,-1378073.9394,-335587.0813
490110001,207974.8267,-1251196.5216
490450002,184637.4363,-1302516.2294
515500012,-175354.1586,1647410.6512
516800014,-163829.9751,1396732.0631
530330027,1129858.5181,-1823134.052
530350008,1132147.8797,-1853862.8776
530410008,998521.613,-1924261.5846
530530031,1078618.3973,-1857268.913
530531018,1063491.2588,-1855402.3678
530590002,900823.7571,-1871908.851
550090026,530183.5171,603911.7179
550090028,516876.6937,599060.0662
550250025,360738.2401,506226.3316
550290004,614825.5101,664138.0339
550310025,753813.4673,282320.127
550550008,374220.5729,534534.4458
550790050,370898.6593,610461.8429
550790051,363651.8214,608380.5566
550890008,398626.9261,614731.4829
551050024,299074.375,535029.2963
551330034,359405.3662,594410.1567
551390011,475743.8542,561766.8847
551410016,502521.2672,462644.8748
020200044,3196784.5881,-2757318.312
021700004,3242412.9656,-2754898.116
040139992,-597000.3618,-1421687.4858
040217001,-647353.03,-1389317.1852
051430003,-436635.0057,156312.972
060170012,126079.3352,-1941081.2668
060850004,10373.554,-2132914.456
121031008,-1239961.7691,1250548.1811
160010017,566579.6868,-1518867.8593
160830006,392075.3817,-1465620.4383
180891016,210022.2952,677546.1061
180896000,213433.2691,665209.8655
181570007,83701.8961,726094.1289
191130036,227017.6388,340871.4463
191692530,229138.2561,185531.7168
240330001,44692.3968,1543549.5821
250052004,449756.2808,1937879.1105
250053001,452646.7158,1918777.5796
250170008,550633.6864,1878490.3918
250171102,522049.6754,1872697.3986
250210007,516581.8368,1910447.4332
250272004,535241.1571,1844583.9108
260070005,627727.5387,927650.5958
260550003,572367.1476,773253.8884
300490025,882192.2116,-1190549.5539
310270001,292194.8453,-96344.9431
310310001,341895.2696,-430918.8053
310490001,139576.9578,-510363.9889
320050008,149140.0624,-1927846.7121
320312002,171485.2024,-1922372.8225
330111007,559294.8283,1863773.5235
330135001,607868.7619,1801957.9604
360810094,299434.897,1740009.4412
370810009,-313073.0895,1371067.2969
371290009,-482990.8774,1568810.9784
400390852,-493535.5349,-254362.4842
410030013,812623.5825,-2005377.9283
410330107,585522.1503,-2081949.3332
410370003,499611.0911,-1872145.4321
410619103,780772.0838,-1611542.2336
421010052,183382.6159,1659656.4959
440070020,459220.5463,1896286.8291
440070023,464530.9418,1873293.916
461030017,473448.5786,-546836.2613
470650032,-480742.9072,923696.87
481130020,-810591.6989,-70700.727
481410010,-845111.2538,-936621.4463
483550020,-1351375.5869,-138340.7405
500030005,538401.3124,1732729.9951
500230005,693056.1965,1745920.4158
530010003,987194.4566,-1585625.9785
530110020,900161.8755,-1911864.8072
530150015,970784.286,-1933219.0792
530330021,1104830.1207,-1844858.9249
530450004,1089696.6928,-1908383.7424
530570014,1201413.473,-1815423.8674
530639000,1028965.0497,-1477322.8697
530650004,1132778.3019,-1514616.958
530650009,1101018.0758,-1508750.4805
530710005,872245.1845,-1612219.3311
530750003,924006.9214,-1512228.2403
ARE528,145304.9556,1491511.9031
BVL530,31353.1443,611066.7307
CDZ571,-326108.3696,685183.2986
CTH510,425214.8407,1484825.7088
LIV573,-119923.6261,797605.1736
MKG513,266514.0712,1238720.1231
QAK272,88439.5675,1172769.9575
QAK572,88439.5675,1172769.9575
SIK570,-874953.8421,320753.0537
011030010,-557691.5199,775520.6589
011250003,-717877.9972,748082.4265
021100026,2506156.0319,-2160349.5217
021300008,2131050.3661,-2136531.7906
050010010,-598775.2191,386050.7398
050030004,-754057.8953,357894.0812
050690005,-633775.9125,349076.4545
051390004,-747642.4085,294899.9215
060379002,-356822.2154,-1901016.661
060590001,-454940.731,-1905606.8299
080010001,16176.4932,-718098.3325
080070002,-247765.572,-918429.2084
080310013,6359.2463,-719249.3992
080350003,-19186.3263,-707732.7158
120992003,-1368049.79,1531373.7385
131211001,-643759.9996,1015397.3552
160170001,1081608.8253,-1429466.9473
201770012,-107377.0938,24322.0064
211111041,-149469.1983,836761.1795
220290002,-925285.852,411078.9237
240338001,35169.4548,1545761.3468
245100052,87733.0726,1566888.8726
270353202,685936.8923,119319.8659
270412110,663086.9356,28781.0348
270475401,408322.3459,199598.1568
270611105,806435.4694,176646.675
270674110,568267.0475,71030.0918
271035109,466299.4087,147303.0263
290910003,-324436.5638,361645.0569
300290039,1063644.5147,-1274720.369
330110019,585219.7821,1856448.8081
330150009,608101.0632,1906103.7113
350019004,-511295.7253,-923307.0908
350439001,-436891.4526,-884142.7204
350439003,-444600.7884,-917341.5953
350499002,-408823.1898,-852990.8726
360610010,292573.325,1730061.2783
370350005,-388707.3116,1244832.9441
370811005,-329275.5599,1356286.1604
380350004,880302.3993,-76396.4241
380890002,782577.0579,-487342.7613
380910001,845798.0513,-134778.2379
390932003,245586.2581,1081875.897
391130014,35432.0073,948504.9399
410170113,715023.2312,-1882303.7798
420410100,183822.8059,1497147.3302
440071005,466928.5264,1896374.7454
450190046,-653143.3358,1444718.9389
450630005,-582929.8146,1301377.8235
450910006,-458566.0554,1271325.2002
482010075,-1136604.7318,60271.5161
482011037,-1136797.1449,59242.21
483150050,-803881.3905,151181.8995
484390063,-804373.0102,-130904.3455
484391003,-802564.4995,-118325.581
490353003,169640.5554,-1269281.662
510591004,33411.7739,1528607.4492
530090009,1191463.3172,-1902768.1303
530310003,1178591.0375,-1856275.0606
530330033,1088073.9784,-1843118.1126
530410006,1032438.4756,-1914958.3149
530750004,943719.7257,-1521217.7824
551050002,298365.3759,537336.0641
560131004,383039.1039,-975254.575
GAVMCAAB1EST,1369759.9714,-933445.5883
LOPE1,157295.3192,-1246044.0196
SIK270,-874732.237,320744.3572
040139991,-598366.4537,-1413765.0906
050010001,-601120.402,384786.0074
050030003,-754372.5027,357834.4137
051190003,-577776.1963,325760.6583
060830010,-351667.2559,-2040516.8448
060831007,-278635.8811,-2086637.1217
080310017,6959.1284,-723328.7202
170314006,253204.6263,628832.5256
171610003,180876.1141,429914.6793
250132007,466112.8749,1798807.1611
270530960,553974.6011,203523.3321
270757608,819456.3971,337732.6182
270854301,544367.4209,121272.5679
271112012,731863.6189,30026.7152
271630301,558602.4627,235620.4957
330012003,647487.2013,1843101.0068
350131006,-795182.7627,-963286.1714
360470011,292575.0096,1733205.919
360590011,304045.2188,1755127.0226
360810097,298609.3484,1747128.8604
371190040,-430876.0605,1300076.4639
371550004,-458749.1597,1468469.134
401250054,-515927.6339,-77635.4843
420030097,170351.7537,1250939.2898
421010027,192149.4664,1658489.1729
450290002,-665786.6065,1328985.6297
461030015,481428.9898,-548282.369
470090005,-401273.5066,1027331.4686
483390089,-1070015.7438,53225.2878
490570001,245612.5913,-1251799.0381
530630001,1004654.5701,-1518695.9554
540390009,-90081.6787,1177717.1056
550090025,516836.468,598617.1583
SALM1,704780.7043,-1324522.7123
060531002,-64067.4568,-2132301.2885
060631008,240427.6513,-1946806.6511
060710014,-392440.6748,-1838003.7617
100031011,145148.7011,1619984.1339
131270004,-873554.9059,1313861.4862
170311701,230476.8663,637565.1938
171170002,-49991.6304,501033.3298
210930005,-206859.9539,839437.11
271230021,555120.6661,218338.8279
271230873,552942.9242,221727.3734
290950036,-126051.3951,118338.5429
300290043,1042801.6399,-1274583.8299
340130011,288187.6413,1718221.9471
360050073,301778.1752,1734002.9251
360590005,300644.1755,1760780.6486
371190034,-417772.2178,1304951.0643
400190294,-645413.5627,-97706.1976
410470109,868591.269,-1951605.5862
410610006,788502.3763,-1612518.0146
461030014,473909.2661,-547174.0012
480290034,-1171041.1631,-231518.6184
481410043,-873622.3069,-928848.451
530330004,1112028.1153,-1833624.1313
530770012,969074.5704,-1750018.7678
GAVMCAON1EGB,574653.2143,1210737.0007
GAVMCAON1TOR,516754.9597,1244276.1737
ARCH1,-52297.4145,-1106305.1399
DOLA1,-246781.081,-1879792.2509
GRCA1,-314946.2136,-1366939.4411
ISRO1,897841.0498,483087.3202
JEFF1,-140152.548,1366214.2979
JOTR1,-458978.8968,-1769160.444
LYND1,1261870.9122,-1815050.8318
SAAN1,-757655.7751,-933017.8372
SCOV1,525988.8289,-1283683.7748
SOLA1,137706.8971,-1932325.3159
STPE1,99917.2315,-854211.2466
VOYA1,938709.9214,221781.1607
YELL1,592103.8601,-1071027.4323
